Package ID,Strategy ID,Functional Location,Action ID,Description,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan,Action Basis,Tmp
Gidgealpa Gas Satellite - Inlet Separation - Pig Receiver Jack Lake to Gidgealpa,GIDG INL SEP 1018-PG-002,1018-PG-002,Pig Launcher-GIDG_A03,"Inspect the condition & serviceability of the barrel pressure gauge(s), check for leaks, physical damage & corrosion",12,M,7,0,,,2232881.docx,
Gidgealpa Gas Satellite - Inlet Separation - Pig Receiver Jack Lake to Gidgealpa,GIDG INL SEP 1018-PG-002,1018-PG-002,Pig Launcher-GIDG_A02,Function Check Pressure Gauge,12,M,7,0,,,2232881.docx,
Gidgealpa Gas Satellite - Inlet Separation - Pig Receiver Jack Lake to Gidgealpa,GIDG INL SEP 1018-PG-002,1018-PG-002,Pig Launcher-GIDG_A08,Check the condition and serviceability of the gearbox,12,M,7,0,,,2232881.docx,
Gidgealpa Gas Satellite - Inlet Separation - Pig Receiver Jack Lake to Gidgealpa,GIDG INL SEP 1018-PG-002,1018-PG-002,Pig Launcher-GIDG_A011,Check Exercise valves that there are no abnormal noises or vibration,12,M,7,0,,,2232881.docx,
Gidgealpa Gas Satellite - Inlet Separation - Pig Receiver Jack Lake to Gidgealpa,GIDG INL SEP 1018-PG-002,1018-PG-002,Pig Launcher-GIDG_A01,Inspect the condition & serviceability of all piping valves and actuator/gearbox assemblies,12,M,7,0,,,2232881.docx,
Gidgealpa Gas Satellite - Inlet Separation - Pig Receiver Jack Lake to Gidgealpa,GIDG INL SEP 1018-PG-002,1018-PG-002,Pig Launcher-GIDG_A012,Final check for Valve Leakage,12,M,7,0,,,2232881.docx,
Gidgealpa Gas Satellite - Inlet Separation - Pig Receiver Jack Lake to Gidgealpa,GIDG INL SEP 1018-PG-002,1018-PG-002,Pig Launcher-GIDG_A05,Initial chack for  Valve Leakage,12,M,7,0,,,2232881.docx,
Gidgealpa Gas Satellite - Inlet Separation - Pig Receiver Jack Lake to Gidgealpa,GIDG INL SEP 1018-PG-002,1018-PG-002,Pig Launcher-GIDG_A09,Check the condition and serviceability of the actuator,12,M,7,0,,,2232881.docx,
Gidgealpa Gas Satellite - Inlet Separation - Pig Receiver Jack Lake to Gidgealpa,GIDG INL SEP 1018-PG-002,1018-PG-002,Pig Launcher-GIDG_A06,Valve Leak Rate Monitoring,12,M,7,0,,,2232881.docx,1
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A01,Check dryer is operational. Report faults as required,1,W,44,1,1010-DX-001 1W-44-01-001,1010-DX-001 1W-44-01-001,OEC Tasks List,1
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A02,Carry out Inspection & Replacement Task Absorption Dryer Skid for Control Panel & Dew-point Sensor,1,Y,1,0,,,0010-295-TIN-0004.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A04,Carry out Inspection of dust sieve,1,Y,4,0,,,0010-296-TIN-0064.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A05,Carry out Replacement of drying agent,1,Y,4,0,,,0010-296-TIN-0064.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A03,Carry out Replacement of muffler & inlet/outlet filter,1,Y,4,0,,,0010-296-TIN-0064.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A07,"Carry out Inspection & Replacement Task for Absorption Dryer Skid, Directional Block Valve, Vessel B Inlet",2,Y,1,0,,,0010-295-TIN-0005.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A08,"Carry out Inspection & Function Check for Absorption Dryer Skid, Check Valves",2,Y,1,0,,,0010-295-TIN-0005.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A010,"Carry out Inspection & Function Check for Dryer Skid, Discharge Pressure Switch / By-pass Control Loop",4,Y,1,0,,,0010-295-TIN-0006.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A06,"Carry out Inspection & Function Check for Absorption Dryer Skid, Directional Block Valve, Vessel A Inlet",2,Y,1,0,,,0010-295-TIN-0005.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A011,"Carry out Inspection & Replacement Task for Absorption Dryer Skid, Directional Block Valve, Vessel A Inlet",4,Y,1,0,,,0010-295-TIN-0006.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Air Desiccant Dryer Package,GIDG INST AIR 1010-DX-001,1010-DX-001,Instrument Air KEN-GIDG_A09,"Carry out Inspection & Replacement Task for Absorption Dryer Skid, Control Panel & Dew-point Sensor",2,Y,1,0,,,0010-295-TIN-0005.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A042,Replace purge filter element,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A07,Inspect solenoid for damage and unauthorized modifications,1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A01,Inspect switches for damage and unauthorized modifications,1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A11,Inspect all motor air cooling paths to ensure they are clear. Clean as required,1,Y,1,0,,,0010-295-TIN-0003.pdf,1
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A10,Check condition of control tubing and small bore fittings,1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A05,Inspect condition of internal wiring and connections for damage and security,1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A03,Inspect condition of all cabling. Ensure all connections are tight,1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A15,Ensure that the high temperature shutdown indicator on the control panel is lit,4,Y,1,0,,,0010-295-TIN-0002.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A14,Inspect temperature sensor cabling and all connections,4,Y,1,0,,,0010-295-TIN-0002.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A13,Check operation of differential pressure switches,4,Y,1,0,,,0010-295-TIN-0002.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A04,Inspect the compressor control panel for damage,1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A02,"Inspect condition of all tube work, checking for leaks",1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A12,Inspect motor frame for signs of cracking especially in the motor mounting areas,1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A06,Clean plug connections using contact cleaner,1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A08,Check condition and serviceability of the Motor,1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A035,Lubricate electric motor bearings,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A027,"Inspect pulley profile for excessive wear, Replace motor and airend pulleys as required.",3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-KX-004A,1010-KX-004A,Compressor Package IE-Air Champion CSF22-GIDG_A09,Inspect Motor for damage and unauthorized modifications,1,Y,1,0,,,0010-295-TIN-0003.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A051,"Replace seal, check spring, piston spring, o-ring and screws using repair kit",1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A044,"Replace valve plate, piston, cup seal and 3 x o-rings using seal repair kit",1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A053,"Replace thermostat, slide, and seal using repair kit",1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A064,Inspect all motor air cooling paths to ensure they are clear,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A022,Replace flexible hosing and clamps,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A058,"Replace flexible hosing, and clamps",1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A066,"Check for leaks in all plumbing, tube work and filter seals",1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A050,Re-connect air intake plumbing,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A03,Check inside the enclosure for leaks or other faults,1,W,44,1,1010-K-004A 1W-44-01-,1010-K-004A 1W-44-01-,OEC Tasks List,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A034,"Check all nuts, bolts and pipe fittings are tight",3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A01,Check the local panel to ensure the unit is opeational and ready to start if in standby mode,1,W,44,1,1010-K-004A 1W-44-01-,1010-K-004A 1W-44-01-,OEC Tasks List,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A049,Replace VMC style inlet controller,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A033,Inspect pre-filter mat fitted to the front cabinet panel,3,M,4,0,,,0010-296-TIN-0090.pdf,1
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A063,Replace pre-filter mat fitted to the front cabinet panel with new,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A032,Clean out compressor cabinet and remove dirt and grime from components,3,M,4,0,,,0010-296-TIN-0090.pdf,1
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A02,"Check Belts for tension, noise and wear. Raise WO to rectify as needed",1,W,44,1,1010-K-004A 1W-44-01-001,1010-K-004A 1W-44-01-001,OEC Tasks List,1
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A037,Re-tension the separator bolts to 77 Nm (57ft.lbs).,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A028,"Inspect taper lock bushes and file off burrs, replace if required.",3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A043,Overhaul intake control valve,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A018,Remove air filter element by gently easing it downwards,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A030,Check parallel alignment of pulleys and belts following pulley replacement and/or belt replacement,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A019,Clean the base and interior of the air filter cover using a damp cloth,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A024,Re-tension belts as required by tightening the tensioning,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A052,"Check the condition of the valve plate, housing and stem, remove any burrs and replace if necessary",1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A029,"Recheck the belt tension FIVE minutes after a new set of belts are fitted and then again TEN minutes later, re-tension as required",3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A048,Replace the gasket between the inlet control valve and the air end,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A023,"Remove the belt guard and inspect the condition and serviceability of the vee belts, replace all belts",3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A060,Inspect pulleys for contamination and clean as required,1,Y,4,0,,,0010-296-TIN-0092.pdf,1
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A054,Refit to thermo-valve body and replace plug,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A055,Reassemble MPV assembly,1,Y,4,0,,,0010-296-TIN-0092.pdf,1
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A040,Replace with a new separator element and gasket assembly & reassemble filter assembly,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A026,Remove tension in existing belts,3,M,4,0,,,0010-296-TIN-0090.pdf,1
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A031,Check that the rear face of the airend pulley is positioned 10mm off the mounting face,3,M,4,0,,,0010-296-TIN-0090.pdf,1
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A059,Remove existing belts,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A025,Re-fit belt guard,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A047,Re-fit intake controller assembly to air end,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A015,Hand-tighten the new element until the o-ring is seated and tighten an additional 1/2 to 3/4 of a turn,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A021,"Replace the housing cover, ensuring both clips are correctly located and secured",3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A020,"Inspect the condition and serviceability of the Air Inlet Filter element, replace as required",3,M,4,0,,,0010-296-TIN-0090.pdf,1
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A038,Re-fit compressor cabinet panels,3,M,4,0,,,0010-296-TIN-0090.pdf,1
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A062,Inspect fan hub is centred within the cowling. adjust & clean as required,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A065,"Clean down compressor package on completion of service, if required",1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A016,Clean the exterior of the air filter cover,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A013,Clean the o-ring seating surface,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A017,Remove air filter cover by pressing the quick release clips,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A046,Inspect the compressor rotors for excessive scoring or damage,1,Y,4,0,,,0010-296-TIN-0092.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A036,Check oil level and top up if necessary,3,M,4,0,,,0010-296-TIN-0090.pdf,
Gidgealpa Gas Satellite - Instrument Air Supply - Instrument Air Package A,GIDG INST AIR 1010-K-004A,1010-K-004A,Compressor-Air Champion CSF22-GIDG_A04,Check lube oil level and top-up if necessary,1,W,44,1,1010-K-004A 1W-44-01-,1010-K-004A 1W-44-01-,OEC Tasks List,
